ID,TITLE,URL,DATE,CONDITION,JOBSELECTOR
47280136,2024년 에스피파트너스 상반기 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47280136&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/29(목)입사지원,대구  동구신입·경력대졸↑정규직,Python데이터분석가데이터엔지니어웹개발데이터마이닝
47327016,[CMES] 에너지본부(이차전지 검사사업부) 전 분야 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47327016&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/04(일)입사지원,서울전체신입·경력대졸↑정규직·전문연구요원,Python기술지원유지보수SE(시스템엔지니어)SI개발
47469396,"원자력, 환경, 방사능(실험) / 전기전자관련 연구원 / 기술영업 직원 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47469396&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/12(월)입사지원,광주  광산구경력무관대졸↑정규직,Python기술지원H/WMCUS/W
47292977,2024년 상반기 신입 및 경력 대규모 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47292977&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/29(목)입사지원,서울  금천구신입·경력학력무관정규직,Python웹개발MySQLPHP사무직
47282481,[구로디지털단지역/7.5시간근무/정규직전환] 개발 및 운영 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47282481&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,채용시입사지원,서울  구로구경력무관대졸↑파견직 (정규직 전환가능)·파견직,Python기술지원백엔드/서버개발보안컨설팅웹개발
47324715,[다우키움그룹사/본사] 다우기술 IT운영 엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47324715&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,채용시입사지원,"경기  성남시 수정구경력무관학력무관계약직·파견직3,200 만원",Python기술지원데이터엔지니어앱개발웹마스터
47479680,디지털혁신실 및 IT연구팀 각 IT 분야 신입/경력 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47479680&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/13(화)홈페이지 지원,부산  강서구경력무관고졸↑정규직·기간제,Python정보보안프론트엔드ERP파워빌더
47427250,[대기업/업계1위] 본사 데이터분석가 정규직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47427250&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,채용시입사지원,서울  강남구경력4년↑대졸↑정규직,Python데이터분석가데이터엔지니어DBAIT컨설팅
47165911,(주)덱스터스튜디오 VP본부 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47165911&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,채용시입사지원,서울  마포구경력무관학력무관정규직,Python모델링AR(증강현실)VR(가상현실)C++
47358721,웹 솔루션 신입 및 경력직 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47358721&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/11(일)입사지원,서울  마포구신입·경력초대졸↑정규직,Python백엔드/서버개발앱개발웹개발.NET
47301952,머신러닝 개발자 채용- DL/ML 기반 데이터 분석,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47301952&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,내일마감입사지원,서울  용산구신입·경력대졸↑정규직,Python데이터분석가데이터엔지니어머신러닝AI(인공지능)
47345084,(주)와이지비에스 백엔드 개발자 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47345084&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/09(금)입사지원,서울  마포구경력무관학력무관정규직,Python백엔드/서버개발앱개발웹개발프론트엔드
47341352,[경기지역] 2024년 에스피파트너스 상반기 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47341352&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/29(목)입사지원,경기  수원시 팔달구신입·경력대졸↑정규직,Python데이터분석가데이터엔지니어웹개발데이터마이닝
47423416,(주)스쿨버스 백엔드 서버 개발자 / 클라(Flutter) 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47423416&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 03/22(금)입사지원,서울  강서구경력무관학력무관정규직·계약직,Python백엔드/서버개발앱개발웹개발데이터마이닝
47434364,이음시스템즈 기술 연구소 신입/경력 연구원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47434364&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/22(목)입사지원,서울  금천구경력무관대졸↑정규직,Python백엔드/서버개발웹개발프론트엔드솔루션
47479003,[베리타스] IT팀 신입/경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47479003&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=c2b40222-b2eb-41fc-a746-0739112877e8,~ 02/29(목)입사지원,서울  서초구경력무관초대졸↑정규직,Python백엔드/서버개발유지보수JavaSQL
47483838,"빅데이터 분석, AI (머신러닝,딥러닝) 가능한 팀원을 충원합니다",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47483838&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/13(화)입사지원,경기  김포시경력1년↑학력무관정규직,Python데이터분석가데이터엔지니어데이터라벨링데이터마이닝
47400402,휴맥스팍스(휴맥스그룹사) 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47400402&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/18(일)입사지원,경기  성남시 분당구경력2년↑대졸↑정규직,Python백엔드/서버개발보안컨설팅앱개발웹개발
47408909,㈜넷맨 연구소 신입/경력 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47408909&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/04(일)입사지원,서울  금천구신입·경력학력무관정규직,Python기술지원백엔드/서버개발보안컨설팅웹개발
47435293,㈜파이버프로 2024년도 부문별 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47435293&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/12(월)입사지원,대전  유성구신입·경력대졸↑정규직,Python펌웨어FPGAMCUS/W
47441722,Research Scientist (연구과학자) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47441722&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/22(목)입사지원,서울  강남구신입·경력석사↑계약직,Python데이터분석가데이터엔지니어데이터마이닝데이터시각화
47444229,[Uniquify] SoC/AI engineer 부문 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47444229&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/08(목)입사지원,경기  성남시 분당구경력무관대졸↑정규직,Python데이터분석가데이터엔지니어백엔드/서버개발앱개발
47484902,[에듀테크 스타트업 오누이] 분야별 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47484902&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)홈페이지 지원,서울  마포구신입·경력초대졸↑정규직·계약직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47312587,2024년 상반기 각 부문별 신입/경력 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47312587&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/12(월)입사지원,경기  화성시신입·경력초대졸↑정규직,Python자율주행정보통신펌웨어MCU
47433144,전 부문 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47433144&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/04(일)입사지원,경기  성남시 분당구신입·경력초대졸↑정규직,Python백엔드/서버개발앱개발웹개발딥러닝
47106002,데이터 사이언티스트 및 데이터분석가 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47106002&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,내일마감입사지원,서울  강남구경력무관대졸↑정규직,Python데이터분석가데이터마이닝데이터시각화빅데이터
47289583,[신입/경력] 이동통신 사업자 ICT 시스템 개발,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47289583&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)입사지원,서울  강남구신입·경력초대졸↑정규직,Python백엔드/서버개발앱개발웹개발유지보수
47467280,신입/경력직 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47467280&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/28(수)입사지원,대전  중구경력무관학력무관정규직,Python백엔드/서버개발웹개발유지보수프론트엔드
47192992,크리스몰 백엔드 개발자 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47192992&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,채용시입사지원,서울  강남구경력무관초대졸↑정규직,Python백엔드/서버개발프론트엔드AWSJava
47413846,[첫차]와 함께 할 데이터 분석 및 운영 담당자를 찾습니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47413846&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,상시채용입사지원,서울  강남구경력무관학력무관정규직·계약직,Python데이터분석가DBA데이터라벨링데이터마이닝
47448433,JAVA 웹 개발자 정규직  신입1명  모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47448433&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/08(목)입사지원,서울  금천구신입초대졸↑정규직,Python백엔드/서버개발웹개발프론트엔드API
47478082,MLOps Software Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47478082&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,상시채용입사지원,서울  강남구신입·경력학력무관정규직,Python데이터분석가웹개발프론트엔드SE(시스템엔지니어)
47371491,자바 웹개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47371491&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/14(수)입사지원,서울  성동구경력무관대졸↑정규직,Python웹개발JavaJSP프론트엔드
47445478,[위시켓] 백엔드 개발,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47445478&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,상시채용점핏에서 지원,서울  강남구신입·경력학력무관정규직,Python백엔드/서버개발웹개발DBASE(시스템엔지니어)
47398804,인트라넷 시스템 개발자 경력 및 인턴 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47398804&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/04(일)입사지원,서울  구로구신입·경력대졸↑정규직·인턴직,Python게임개발데이터분석가데이터엔지니어백엔드/서버개발
46341376,차량 SW · ICT · 경영지원 부문 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46341376&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,상시채용홈페이지 지원,서울  강남구경력대졸↑정규직,Python기술지원데이터분석가백엔드/서버개발보안컨설팅
47433483,비전 및 AI SW 개발 / 제어 SW 개발 / 기구설계,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47433483&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)입사지원,경기  군포시경력무관학력무관정규직,Python기술지원데이터분석가유지보수머신러닝
47468560,[동국시스템즈] 네이버 클라우드 엔지니어 채용 (신입),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47468560&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/05(월)입사지원,서울  중구신입대졸↑정규직,PythonSE(시스템엔지니어)네트워크클라우드Windows
47341261,서울아산병원 의생명공학 & 의료정보학 연구실 연구원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47341261&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/09(금)입사지원,"서울  송파구경력무관대졸↑위촉직3,600 만원",Python머신러닝AI(인공지능)연구원제약/바이오
47421955,[넛지헬스케어] 백엔드개발 채용전환형 인턴,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47421955&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 03/22(금)입사지원,서울  강남구신입학력무관인턴직,Python백엔드/서버개발앱개발웹개발웹마스터
47475079,해양자료 서비스 구축 업무,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47475079&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/06(화)입사지원,부산  영도구경력무관대졸↑아르바이트230 이상 (면접 후 협의),Python웹개발프론트엔드JavascriptCSS
47413153,[㈜테크웨이즈] 각 부문별 신입·경력사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47413153&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/10(토)입사지원,경기  용인시 수지구신입·경력고졸↑정규직,Python기술지원SE(시스템엔지니어)SI개발네트워크
47399292,2024 채용연계형 SW전문인재양성,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47399292&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)홈페이지 지원,서울  종로구경력무관대졸↑교육생,Python백엔드/서버개발앱개발웹개발정보보안
47306785,[직영] DYB최선어학원 각 부문 STAFF 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47306785&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 03/06(수)입사지원,서울  강남구신입·경력대졸↑정규직,Python영상처리AjaxAWSHTML
47440649,㈜피아이이 신입/경력사원 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47440649&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)입사지원,경기  화성시신입·경력고졸↑정규직,Python기술지원데이터분석가데이터엔지니어유지보수
47358468,[대전]리튬배터리 전문기업 각 부문별 사원모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47358468&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/11(일)입사지원,대전  유성구경력무관학력무관정규직,Python백엔드/서버개발검색엔진네트워크S/W
47467691,[SPOTV] 스포츠 데이터 기획 및 분석 전문가 채용(팀원급),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47467691&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/28(수)입사지원,서울  마포구경력무관대졸↑계약직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47436855,S/W QA & Test Engineer (신입/경력) 모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47436855&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/22(목)입사지원,서울  구로구경력무관초대졸↑정규직·프리랜서,Python백엔드/서버개발웹마스터QA/테스터SE(시스템엔지니어)
47320497,[하나금융그룹 자회사] 경력직 수시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47320497&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/04(일)입사지원,서울  중구경력학력무관정규직·계약직,Python백엔드/서버개발웹개발정보보안퍼블리셔
47271625,AI 농산물 검사시스템 개발 신기술개발팀 팀원(연구원) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47271625&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)입사지원,경기  성남시 수정구신입·경력대졸↑정규직,Python기술지원데이터분석가데이터엔지니어데이터라벨링
47438020,자바(Java) 개발 경력사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47438020&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/04(일)입사지원,서울  강남구경력2년↑초대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47450189,2024년 제1차 계약직 직원채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47450189&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/19(월)입사지원,충남  아산시신입·경력학력무관기간제·계약직,Python게임개발데이터분석가데이터엔지니어GM(게임운영)
47475359,기술지원 엔지니어 신입 및 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47475359&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/11(일)입사지원,서울  금천구신입·경력대졸↑정규직,Python기술지원데이터분석가데이터엔지니어백엔드/서버개발
47488060,인공지능사관학교 2024년도 5기 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47488060&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/29(목)홈페이지 지원,광주  동구신입·경력학력무관교육생,Python백엔드/서버개발앱개발웹개발머신러닝
47419319,"[금융SI] Java, JSP 웹 개발자를 모십니다.",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47419319&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/21(수)입사지원,경기  하남시경력2년↑초대졸↑정규직,Python백엔드/서버개발앱개발웹개발유지보수
47456058,Java·JSP등 웹시스템 개발 신입사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47456058&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=a02c9f18-62b5-4c7d-b818-185942c82164,~ 02/25(일)입사지원,서울  금천구신입초대졸↑정규직,Python웹개발AjaxHTMLJava
47340140,아이스크림아트 부문별 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47340140&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 03/10(일)입사지원,서울  강남구신입·경력학력무관정규직,Python데이터분석가데이터엔지니어백엔드/서버개발웹개발
47473164,IT개발·데이터(프론트엔드外 1개 부문) 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47473164&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/28(수)입사지원,"서울  강서구신입학력무관정규직2,500 이상 (면접 후 협의)",Python백엔드/서버개발프론트엔드DBMSJava
47468076,SW팀 인재 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47468076&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/15(목)홈페이지 지원,경기  안성시신입·경력초대졸↑정규직,PythonC#C++C언어Java
47420272,프로그램 개발 신입 및 경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47420272&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/29(목)입사지원,서울  구로구신입·경력대졸↑정규직,Python데이터분석가데이터엔지니어백엔드/서버개발앱개발
47439385,2024년 고황건설㈜ 상반기 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47439385&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/08(목)입사지원,서울  강남구신입·경력학력무관정규직,Python데이터분석가데이터마이닝머신러닝빅데이터
47435170,웹/서버 SW 개발자 신입 (Legal Startup),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47435170&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 03/22(금)입사지원,"서울  성동구신입학력무관정규직3,200 만원",Python백엔드/서버개발웹개발프론트엔드Java
47428621,이커머스 솔루션 웹 Frontend 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47428621&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/29(목)점핏에서 지원,서울  강남구신입·경력학력무관정규직,백엔드/서버개발웹개발퍼블리셔프론트엔드반응형웹
47404726,[국비무료IT취업]자바/웹앱/프론트·백엔드/풀스택/빅데이터 외,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47404726&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/05(월)입사지원,서울전체경력무관학력무관교육생,데이터분석가데이터엔지니어앱개발웹개발웹마스터
47466963,한국생산기술연구원(대구) 데이터분석 연구 보조 및 학연과정,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47466963&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/15(목)입사지원,대구  달성군경력무관대졸↑기간제·계약직,연구원연구소
47464530,TYM 경력사원 모집 (서울/강남),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47464530&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,채용시홈페이지 지원,서울  강남구경력 2~20년대졸↑정규직,감사관리회계내부감사조직문화상품관리
47474062,㈜마크로젠 서비스개발분석부 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47474062&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/29(목)입사지원,서울  강남구신입·경력대졸↑정규직,생명과학유전자제약/바이오바이오생명공학
47395103,[원익IPS] 반도체장비 엔지니어 전문연구요원 인재풀 채널,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47395103&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,상시채용입사지원,경기  평택시경력무관석사↑정규직,로봇엔지니어연구원R&D기술연구로봇설계
47387513,[주식회사 테크로스] 2024년 1차 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47387513&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/29(목)홈페이지 지원,부산  강서구경력무관학력무관정규직,해외영업생산관리기술엔지니어설계엔지니어시스템설계
47484717,[500만의 선택 데이트팝] 경영지원/운영 매니저 (신입 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47484717&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 03/01(금)입사지원,서울  서초구경력무관대졸↑정규직,경영지원매출관리경영기획사업기획상품기획
47386323,(주)사피엔반도체 각 부문별 신입/경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47386323&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,채용시입사지원,경기  성남시 수정구신입·경력대졸↑정규직,IR/공시연구원R&D회계반도체
47404805,"보라매병원 데이터사이언스센터 연구 간호사, 의무기록사 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47404805&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,~ 02/12(월)입사지원,서울  동작구경력무관대졸↑계약직,보건의료정보관리사CRA(임상연구원)간호사임상시험연구원
47138074,[쿠팡] Business Analyst (비즈니스 데이터 분석) 경력자,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47138074&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=140a4149-08ba-4ef5-9354-53d4e54a47a0,채용시홈페이지 지원,서울  송파구경력 5~18년대졸↑정규직,Python데이터분석가빅데이터통계/분석경영기획
